Tipo de Publicacion,Tipo de Propiedad,Direccion,Numero de Piezas,Numero de Banos,M2 Utiles,M2 Totales,Precio en Pesos,Precio en UF,Fecha de Publicacion,Fecha de Extraccion,Lat,Lng,Estacionamiento Incluido,Bodega,Condicion,Codigo,Url
venta,departamento,"Cerro El Plomo / Alonso De Cordova, Nueva Las Condes, Las Condes",4.0,3.0,109.0,128.0,370180330.0,13000.0,2020-02-13,2020-03-02,-33.4066574,-70.576212,True,,Usado,5423429,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5423429-cerro-el-plomo-alonso-de-cordova-uda#position=26&type=item&tracking_id=10c3a19c-7688-44aa-8cbb-83b64dcb9d6d
venta,departamento,"Manquehue / Los Militares, Nueva Las Condes, Las Condes",2.0,2.0,50.0,60.0,213565575.0,7500.0,2019-12-13,2020-03-02,-33.4049988,-70.5699997,True,,Usado,5285114,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5285114-manquehuelos-militares-uda#position=27&type=item&tracking_id=10c3a19c-7688-44aa-8cbb-83b64dcb9d6d
venta,departamento,"Los Militares - Nueva Las Condes, Nueva Las Condes, Las Condes",2.0,2.0,65.0,83.0,205022952.0,7200.0,2020-02-23,2020-03-02,-33.4053116,-70.5710754,True,,Usado,5450263,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5450263-los-militares-nueva-las-condes-uda#position=29&type=item&tracking_id=10c3a19c-7688-44aa-8cbb-83b64dcb9d6d
venta,departamento,"Cerro El Plomo, Nueva Las Condes, Las Condes",4.0,3.0,110.0,138.0,298991805.0,10500.0,2019-09-05,2020-03-02,-33.4051018,-70.5725021,True,,Usado,5056033,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5056033-cerro-el-plomo-uda#position=30&type=item&tracking_id=10c3a19c-7688-44aa-8cbb-83b64dcb9d6d
venta,departamento,"Manquehue / Los Militares, Nueva Las Condes, Las Condes",1.0,1.0,43.0,50.0,167435411.0,5880.0,2019-12-13,2020-03-02,-33.4049988,-70.5699997,True,,Usado,5285117,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5285117-manquehuelos-militares-uda#position=32&type=item&tracking_id=10c3a19c-7688-44aa-8cbb-83b64dcb9d6d
venta,departamento,"Flor De Azucena / Alonso De Cordova, Nueva Las Condes, Las Condes",4.0,4.0,140.0,161.0,327467215.0,11500.0,2020-01-05,2020-03-02,-33.4085884,-70.5740433,True,,Usado,5327158,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5327158-flor-de-azucena-alonso-de-cordova-uda#position=33&type=item&tracking_id=10c3a19c-7688-44aa-8cbb-83b64dcb9d6d
venta,departamento,"Flor De Azucena / Los Militares, Nueva Las Condes, Las Condes",3.0,3.0,180.0,192.0,424283609.0,14900.0,2019-12-15,2020-03-02,-33.4085999,-70.5739975,True,,Usado,5229089,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5229089-flor-de-azucenalos-militares-uda#position=34&type=item&tracking_id=10c3a19c-7688-44aa-8cbb-83b64dcb9d6d
venta,departamento,"Los Militares | Manquehue Norte | Alonso De Cordoba, Nueva Las Condes, Las Condes",2.0,2.0,62.0,62.0,182242624.0,6400.0,2020-02-18,2020-03-02,-33.4078782,-70.5679283,True,,Usado,4991958,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/4991958-los-militares-manquehue-norte-alonso-de-cordoba-uda#position=36&type=item&tracking_id=10c3a19c-7688-44aa-8cbb-83b64dcb9d6d
venta,departamento,"Warren Smith / Apoquindo, Nueva Las Condes, Las Condes",3.0,3.0,90.0,105.0,244888526.0,8600.0,2020-02-07,2020-03-02,-33.4106831,-70.5747149,False,,Usado,5411989,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5411989-warren-smithapoquindo-uda#position=38&type=item&tracking_id=10c3a19c-7688-44aa-8cbb-83b64dcb9d6d
venta,departamento,"Warren Smith / Apumanque / 2 Estacionamientos, Nueva Las Condes, Las Condes",3.0,3.0,85.0,99.0,244888526.0,8600.0,2020-02-07,2020-03-02,-33.4089864,-70.5751914,True,,Usado,5298987,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5298987-warren-smith-apumanque-2-estacionamientos-uda#position=39&type=item&tracking_id=10c3a19c-7688-44aa-8cbb-83b64dcb9d6d
venta,departamento,"Estadio Italiano, Nueva Las Condes, Las Condes",3.0,2.0,104.0,104.0,273933444.0,9620.0,2020-01-08,2020-03-02,-33.41082,-70.574234,True,,Usado,5336906,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5336906-estadio-italiano-uda#position=40&type=item&tracking_id=10c3a19c-7688-44aa-8cbb-83b64dcb9d6d
venta,departamento,"Los Militares 5800, Nueva Las Condes, Las Condes",2.0,2.0,75.0,84.0,213565575.0,7500.0,2020-02-06,2020-03-02,-33.4059258,-70.5713806,True,,Usado,5404975,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5404975-los-militares-5800-uda#position=43&type=item&tracking_id=10c3a19c-7688-44aa-8cbb-83b64dcb9d6d
venta,departamento,"Parque Arauco - Parque Araucano / Alonso, Nueva Las Condes, Las Condes",2.0,2.0,70.0,75.0,207870493.0,7300.0,2020-01-17,2020-03-02,-33.4056015,-70.5770035,False,,Usado,5244428,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5244428-parque-arauco-parque-araucano-alonso-uda#position=44&type=item&tracking_id=10c3a19c-7688-44aa-8cbb-83b64dcb9d6d
venta,departamento,"Plaza El Bosque Nueva Las Condes, Nueva Las Condes, Las Condes",3.0,2.0,110.0,110.0,252007378.0,8850.0,2020-02-18,2020-03-02,-33.4031942,-70.5699841,True,,Usado,5433538,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5433538-plaza-el-bosque-nueva-las-condes-uda#position=46&type=item&tracking_id=10c3a19c-7688-44aa-8cbb-83b64dcb9d6d
venta,departamento,"Los Militares / Metro Manquehue, Nueva Las Condes, Las Condes",2.0,2.0,75.0,89.0,237769674.0,8350.0,2020-02-19,2020-03-02,-33.4055377,-70.5706072,True,,Usado,5435837,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5435837-los-militares-metro-manquehue-uda#position=47&type=item&tracking_id=10c3a19c-7688-44aa-8cbb-83b64dcb9d6d
venta,departamento,"Los Militares / La Gloria, Nueva Las Condes, Las Condes",4.0,4.0,280.0,280.0,563813118.0,19800.0,2019-10-24,2020-03-02,-33.4089317,-70.5766525,True,,Usado,5153827,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5153827-los-militares-la-gloria-uda#position=48&type=item&tracking_id=10c3a19c-7688-44aa-8cbb-83b64dcb9d6d
venta,departamento,"Estadio Italiano, Nueva Las Condes, Las Condes",3.0,2.0,104.0,104.0,273933444.0,9620.0,2020-01-20,2020-03-02,-33.41082,-70.574234,True,,Usado,5365296,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5365296-estadio-italiano-uda#position=49&type=item&tracking_id=10c3a19c-7688-44aa-8cbb-83b64dcb9d6d
venta,departamento,"Parque Araucano, Nueva Las Condes, Las Condes",3.0,3.0,240.0,,526795085.0,18500.0,2020-02-13,2020-03-02,-33.402213,-70.5727403,True,,Usado,5424008,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5424008-parque-araucano-uda#position=50&type=item&tracking_id=10c3a19c-7688-44aa-8cbb-83b64dcb9d6d
venta,departamento,"Venta Departamento 3d, 2b, Flor De Azucena, Cerca Metro Manquehue, Nueva Las Condes, Las Condes",3.0,2.0,77.0,77.0,213565575.0,7500.0,2020-02-22,2020-03-02,-33.4091034,-70.5733032,True,,Usado,5448164,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5448164-venta-departamento-3d-2b-flor-de-azucena-cerca-metro-manquehue-uda#position=1&type=item&tracking_id=06f567af-eb2a-4930-abad-d283a5d05397
venta,departamento,"Warren Smith / Avda. Apoquindo, Nueva Las Condes, Las Condes",3.0,3.0,82.0,,244888526.0,8600.0,2020-02-14,2020-03-02,-33.4106831,-70.5747149,False,,Usado,5428221,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5428221-warren-smithavda-apoquindo-uda#position=3&type=item&tracking_id=06f567af-eb2a-4930-abad-d283a5d05397
venta,departamento,"Flor De Azucenas, Nueva Las Condes, Parq, Nueva Las Condes, Las Condes",4.0,4.0,140.0,166.0,355942625.0,12500.0,2020-02-01,2020-03-02,-33.4082483,-70.5738581,True,,Usado,5399135,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5399135-flor-de-azucenas-nueva-las-condes-parq-uda#position=4&type=item&tracking_id=06f567af-eb2a-4930-abad-d283a5d05397
venta,departamento,"A Pasos De Manquehue, Nueva Las Condes, Las Condes",3.0,2.0,80.0,80.0,190000000.0,0,2019-12-05,2020-03-02,-33.40522,-70.5688553,False,,Usado,5260089,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5260089-a-pasos-de-manquehue-uda#position=5&type=item&tracking_id=06f567af-eb2a-4930-abad-d283a5d05397
venta,departamento,"Avenida Apoquindo ., Nueva Las Condes, Las Condes",4.0,3.0,160.0,160.0,321772133.0,11300.0,2020-02-13,2020-03-02,-33.41082,-70.574234,False,,Usado,5327193,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5327193-avenida-apoquindo--uda#position=6&type=item&tracking_id=06f567af-eb2a-4930-abad-d283a5d05397
venta,departamento,"Cerro El Plomo, Nueva Las Condes, Las Condes",2.0,1.0,60.0,65.0,230650821.0,8100.0,2020-01-13,2020-03-02,-33.4049911,-70.5700455,False,,Usado,4627208,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/4627208-cerro-el-plomo-uda#position=8&type=item&tracking_id=06f567af-eb2a-4930-abad-d283a5d05397
venta,departamento,"Viva Al Frente Del Parque Araucano / Futura Línea Metro / Plusvalía / Cercano Centro Financiero / Te Contactamos Directo Con El Dueño, Nueva Las Condes, Las Condes",3.0,3.0,105.0,115.0,235000000.0,0,2020-02-14,2020-03-02,-33.3733902,-70.5176973,True,,Usado,5427878,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5427878-viva-al-frente-del-parque-araucano-futura-linea-metro-plusvalia-cercano-centro-financiero-te-contactamos-directo-con-el-dueno-uda#position=9&type=item&tracking_id=06f567af-eb2a-4930-abad-d283a5d05397
venta,departamento,"Parque Araucano, Nueva Las Condes, Las Condes",2.0,1.0,73.0,,233498362.0,8200.0,2020-02-17,2020-03-02,-33.402213,-70.5727403,True,,Usado,5430500,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5430500-parque-araucano-uda#position=10&type=item&tracking_id=06f567af-eb2a-4930-abad-d283a5d05397
venta,departamento,"Metro Manquehue - Los Militares, Nueva Las Condes, Las Condes",3.0,2.0,90.0,100.0,284469346.0,9990.0,2020-01-09,2020-03-02,-33.4059258,-70.5713806,True,,Usado,5341607,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5341607-metro-manquehue-los-militares-uda#position=11&type=item&tracking_id=06f567af-eb2a-4930-abad-d283a5d05397
venta,departamento,"Los Militares / Alonso De Cordova, Nueva Las Condes, Las Condes",2.0,2.0,79.0,79.0,182242624.0,6400.0,2020-01-09,2020-03-02,-33.4076805,-70.5748062,False,,Usado,5340853,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5340853-los-militares-alonso-de-cordova-uda#position=12&type=item&tracking_id=06f567af-eb2a-4930-abad-d283a5d05397
venta,departamento,"Alonso De Córdova - Metro Manquehue, Nueva Las Condes, Las Condes",3.0,3.0,153.0,180.0,370180330.0,13000.0,2020-02-06,2020-03-02,-33.409034,-70.5686154,False,,Usado,5238761,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5238761-alonso-de-cordova-metro-manquehue-uda#position=13&type=item&tracking_id=06f567af-eb2a-4930-abad-d283a5d05397
venta,departamento,"Nueva Las Condes, Nueva Las Condes, Las Condes",3.0,2.0,106.0,116.0,284469346.0,9990.0,2019-10-07,2020-03-02,-33.4059258,-70.5713806,True,,Usado,5115689,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5115689-nueva-las-condes-uda#position=14&type=item&tracking_id=06f567af-eb2a-4930-abad-d283a5d05397
venta,departamento,"Metro Manquehue ,metro Escuela Militar, Nueva Las Condes, Las Condes",3.0,2.0,85.0,87.0,236345903.0,8300.0,2020-02-13,2020-03-02,-33.409034,-70.5686154,False,,Usado,5223116,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5223116-metro-manquehue-metro-escuela-militar-uda#position=15&type=item&tracking_id=06f567af-eb2a-4930-abad-d283a5d05397
venta,departamento,"Venta Departamento Las Condes / Sector La Gloria / Apoquindo, Nueva Las Condes, Las Condes",3.0,2.0,90.0,100.0,246881805.0,8670.0,2020-02-06,2020-03-02,-33.4316765,-70.677969,True,,Usado,5248802,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5248802-venta-departamento-las-condes-sector-la-gloria-apoquindo-uda#position=17&type=item&tracking_id=06f567af-eb2a-4930-abad-d283a5d05397
venta,departamento,"Los Militares / Alonso De Cordova, Nueva Las Condes, Las Condes",2.0,2.0,79.0,79.0,182242624.0,6400.0,2019-10-08,2020-03-02,-33.4076805,-70.5748062,False,,Usado,5088012,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5088012-los-militares-alonso-de-cordova-uda#position=18&type=item&tracking_id=06f567af-eb2a-4930-abad-d283a5d05397
venta,departamento,"Flor De Azucena Nor Oriente, Nueva Las Condes, Las Condes",3.0,2.0,90.0,100.0,213565575.0,7500.0,2020-02-13,2020-03-02,-33.4082483,-70.5738581,True,,Usado,5426210,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5426210-flor-de-azucena-nor-oriente-uda#position=19&type=item&tracking_id=06f567af-eb2a-4930-abad-d283a5d05397
venta,departamento,"Escuela Militar, Nueva Las Condes, Las Condes",2.0,2.0,75.0,,187937706.0,6600.0,2020-02-17,2020-03-02,-33.413486,-70.58015,True,,Usado,5430501,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5430501-escuela-militar-uda#position=21&type=item&tracking_id=06f567af-eb2a-4930-abad-d283a5d05397
venta,departamento,"Warren Smith / Los Militares, Nueva Las Condes, Las Condes",3.0,3.0,78.0,94.0,263796198.0,9264.0,2020-02-06,2020-03-02,-33.4076094,-70.5754592,True,,Usado,5159758,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5159758-warren-smith-los-militares-uda#position=22&type=item&tracking_id=06f567af-eb2a-4930-abad-d283a5d05397
venta,departamento,"Cerro El Plomo / Rosario Norte, Nueva Las Condes, Las Condes",4.0,3.0,110.0,125.0,355942625.0,12500.0,2020-02-19,2020-03-02,-33.4051905,-70.5726143,True,,Usado,5325063,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5325063-cerro-el-plomo-rosario-norte-uda#position=23&type=item&tracking_id=06f567af-eb2a-4930-abad-d283a5d05397
venta,departamento,"Los Militares / Rosario Norte, Nueva Las Condes, Las Condes",4.0,4.0,132.0,140.0,358790166.0,12600.0,2020-02-10,2020-03-02,-33.3733902,-70.5176973,True,,Usado,5244971,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5244971-los-militares-rosario-norte-uda#position=25&type=item&tracking_id=06f567af-eb2a-4930-abad-d283a5d05397
venta,departamento,"Los Militares-alonso De Córdova, Nueva Las Condes, Las Condes",3.0,2.0,125.0,130.0,313229510.0,11000.0,2020-02-21,2020-03-02,-33.405899,-70.5714035,True,,Usado,5444966,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5444966-los-militaresalonso-de-cordova-uda#position=26&type=item&tracking_id=06f567af-eb2a-4930-abad-d283a5d05397
venta,departamento,"Cerro El Plomo 5601 - Departamento 802, Nueva Las Condes, Las Condes",2.0,2.0,90.0,90.0,224955739.0,7900.0,2020-01-08,2020-03-02,-33.4058418,-70.573204,True,,Usado,5337394,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5337394-cerro-el-plomo-5601-departamento-802-uda#position=28&type=item&tracking_id=06f567af-eb2a-4930-abad-d283a5d05397
venta,departamento,"La Gloria / Los Militares, Nueva Las Condes, Las Condes",4.0,4.0,143.0,193.0,375875412.0,13200.0,2019-12-13,2020-03-02,-33.4101486,-70.5762939,True,,Usado,5235508,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5235508-la-gloria-los-militares-uda#position=29&type=item&tracking_id=06f567af-eb2a-4930-abad-d283a5d05397
venta,departamento,"Metro Manquehue - Los Militares-warren S, Nueva Las Condes, Las Condes",3.0,3.0,80.0,96.0,273363936.0,9600.0,2019-10-21,2020-03-02,-33.409034,-70.5686154,True,,Usado,5146018,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5146018-metro-manquehue-los-militareswarren-s-uda#position=30&type=item&tracking_id=06f567af-eb2a-4930-abad-d283a5d05397
venta,departamento,"Parque Arauco, Nueva Las Condes, Las Condes",2.0,2.0,70.0,80.0,177971312.0,6250.0,2020-02-13,2020-03-02,-33.402401,-70.5794027,False,,Usado,5278032,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5278032-parque-arauco-uda#position=31&type=item&tracking_id=06f567af-eb2a-4930-abad-d283a5d05397
venta,departamento,"Departamento 2d2b Los Militares - A Pasos Metro Manquehue, Nueva Las Condes, Las Condes",2.0,2.0,70.0,75.0,176547542.0,6200.0,2019-10-06,2020-03-02,-33.409034,-70.5686154,True,,Usado,5113339,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5113339-departamento-2d2b-los-militares-a-pasos-metro-manquehue-uda#position=32&type=item&tracking_id=06f567af-eb2a-4930-abad-d283a5d05397
venta,departamento,"Metro Manquehue, Nueva Las Condes, Las Condes",1.0,1.0,46.0,52.0,188649591.0,6625.0,2020-01-13,2020-03-02,-33.4049911,-70.5700455,True,,Usado,4627281,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/4627281-metro-manquehue-uda#position=33&type=item&tracking_id=06f567af-eb2a-4930-abad-d283a5d05397
venta,departamento,"Cerro El Plomo / Núcleo Empresarial / Parque Araucano, Nueva Las Condes, Las Condes",3.0,2.0,107.0,117.0,270516395.0,9500.0,2019-11-11,2020-03-02,-33.4058418,-70.573204,True,,Usado,5166698,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5166698-cerro-el-plomo-nucleo-empresarial-parque-araucano-uda#position=34&type=item&tracking_id=06f567af-eb2a-4930-abad-d283a5d05397
venta,departamento,"Pdte Riesco, Nueva Las Condes, Las Condes",3.0,3.0,108.0,108.0,253431149.0,8900.0,2020-02-06,2020-03-02,-33.4056015,-70.577301,True,,Usado,4996349,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/4996349-pdte-riesco-uda#position=35&type=item&tracking_id=06f567af-eb2a-4930-abad-d283a5d05397
venta,departamento,"158.928 - 40- Los Militares / Urano, Nueva Las Condes, Las Condes",3.0,2.0,106.0,116.0,284469346.0,9990.0,2019-11-20,2020-03-02,-33.405899,-70.5714035,False,,Usado,5215919,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5215919-158928-40-los-militares-urano-uda#position=36&type=item&tracking_id=06f567af-eb2a-4930-abad-d283a5d05397
venta,departamento,"Alonzo De Cordova, Parque Araucano, Nueva Las Condes, Las Condes",2.0,1.0,55.0,60.0,156330001.0,5490.0,2020-02-06,2020-03-02,-33.4066574,-70.576212,True,,Usado,5410522,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5410522-alonzo-de-cordova-parque-araucano-uda#position=37&type=item&tracking_id=06f567af-eb2a-4930-abad-d283a5d05397
venta,departamento,"Los Militares / Alonso De Córdova-metro Manquehue 4d / 3b, Nueva Las Condes, Las Condes",4.0,3.0,125.0,140.0,265000000.0,0,2019-11-19,2020-03-02,-33.4075317,-70.5753632,True,,Usado,4113280,https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/4113280-los-militaresalonso-de-cordovametro-manquehue-4d3b-uda#position=38&type=item&tracking_id=06f567af-eb2a-4930-abad-d283a5d05397
